TEST_NR;NAME_LANG;NAME_BEFUND_LANG;GESCHLECHT;BIS_ALTER_TAGE;BIS_ALTER_MONATE;BIS_ALTER_JAHRE;BIS_ALTER;NORMALWERT_VON;NORMALWERT_BIS;BEURTEILUNG;QUELLE
7030,0;"ALDOST-EP";"Aldosteron im Plasma";"u";3,0;;;0,0;90,0;913,0;;"Thomas, Labor und Diagnose, 8. Auflage, TH-Books Frankfurt/Main, 2012"
7030,0;"ALDOST-EP";"Aldosteron im Plasma";"u";4,0;;;0,1;83,0;921,0;;"Thomas, Labor und Diagnose, 8. Auflage, TH-Books Frankfurt/Main, 2012"
7030,0;"ALDOST-EP";"Aldosteron im Plasma";"u";5,0;;;0,1;72,0;831,0;;"Thomas, Labor und Diagnose, 8. Auflage, TH-Books Frankfurt/Main, 2012"
7030,0;"ALDOST-EP";"Aldosteron im Plasma";"u";31,0;;;0,3;69,0;812,0;;"Thomas, Labor und Diagnose, 8. Auflage, TH-Books Frankfurt/Main, 2012"
7030,0;"ALDOST-EP";"Aldosteron im Plasma";"u";;13,0;;0,9;69,0;552,0;;"Thomas, Labor und Diagnose, 8. Auflage, TH-Books Frankfurt/Main, 2012"
7030,0;"ALDOST-EP";"Aldosteron im Plasma";"u";;;3,0;3,0;61,0;495,0;;"Thomas, Labor und Diagnose, 8. Auflage, TH-Books Frankfurt/Main, 2012"
7030,0;"ALDOST-EP";"Aldosteron im Plasma";"u";;;7,0;7,0;40,0;271,0;;"Thomas, Labor und Diagnose, 8. Auflage, TH-Books Frankfurt/Main, 2012"
7030,0;"ALDOST-EP";"Aldosteron im Plasma";"u";;;15,0;15,0;31,0;148,0;;"Thomas, Labor und Diagnose, 8. Auflage, TH-Books Frankfurt/Main, 2012"
7030,0;"ALDOST-EP";"Aldosteron im Plasma";"u";;;999,0;999,0;11,7;236,0;;"Herstellerangaben, Beipackzettel Diasorin, Gerät Liaision"
7038,0;"Freier Androgenindex";"Freier Androgenindex";"w";;;999,0;999,0;;5,5;;
7038,0;"Freier Androgenindex";"Freier Androgenindex";"m";;;21,0;21,0;;;;
7038,0;"Freier Androgenindex";"Freier Androgenindex";"m";;;30,0;30,0;36,0;155,0;;
7038,0;"Freier Androgenindex";"Freier Androgenindex";"m";;;40,0;40,0;31,0;116,0;;
7038,0;"Freier Androgenindex";"Freier Androgenindex";"m";;;50,0;50,0;21,0;69,0;;
7038,0;"Freier Androgenindex";"Freier Androgenindex";"m";;;60,0;60,0;13,0;61,0;;
7038,0;"Freier Androgenindex";"Freier Androgenindex";"m";;;70,0;70,0;9,0;49,0;;
7038,0;"Freier Androgenindex";"Freier Androgenindex";"m";;;999,0;999,0;7,0;45,0;;
7038,0;"Freier Androgenindex";"Freier Androgenindex";"u";;;999,0;999,0;;;;
7044,0;"Mikrosomen (LKM-1)EI";"Mikrosomen (LKM-1) EIA";"u";;;999,0;999,0;;10,0;;
7054,0;"freies T3";"freies T3";"u";7,0;;;0,1;2,6;10,1;;
7054,0;"freies T3";"freies T3";"u";15,0;;;0,2;2,5;8,3;;
7054,0;"freies T3";"freies T3";"u";;;3,0;3,0;3,3;7,8;;
7054,0;"freies T3";"freies T3";"u";;;6,0;6,0;3,4;7,3;;
7054,0;"freies T3";"freies T3";"u";;;8,0;8,0;4,3;7,2;;
7054,0;"freies T3";"freies T3";"u";;;10,0;10,0;3,9;7,2;;
7054,0;"freies T3";"freies T3";"u";;;11,0;11,0;3,5;7,1;;
7054,0;"freies T3";"freies T3";"u";;;12,0;12,0;3,5;7,2;;
7054,0;"freies T3";"freies T3";"u";;;13,0;13,0;3,1;7,0;;
7054,0;"freies T3";"freies T3";"u";;;14,0;14,0;2,9;7,1;;
7054,0;"freies T3";"freies T3";"u";;;15,0;15,0;2,9;6,8;;
7054,0;"freies T3";"freies T3";"u";;;16,0;16,0;2,9;6,8;;
7054,0;"freies T3";"freies T3";"u";;;17,0;17,0;3,3;6,8;;
7054,0;"freies T3";"freies T3";"u";;;19,0;19,0;2,7;7,3;;
7054,0;"freies T3";"freies T3";"u";;;999,0;999,0;3,8;6,0;;
7056,0;"Parvo B19 IgG (CLIA)";"Parvo B19 IgG (CLIA)";"u";;;999,0;999,0;;;"negativ";
7057,0;"Parvo B19 IgM (CLIA)";"Parvo B19 IgM (CLIA)";"u";;;999,0;999,0;;;"negativ";
7060,0;"CH 50";"CH 50 (EIA)";"u";;;999,0;999,0;60,0;;;
7061,0;"Pro NT BNP";"Pro NT BNP";"u";;;999,0;999,0;;125,0;;
7065,0;"APH50";"APH50";"u";;;999,0;999,0;10,0;;;
7069,0;"HBs Antigen i1000";"HBs Antigen quantitativ";"u";;;999,0;999,0;;0,1;;
7087,0;"Borrelien-IgG (CLIA)";"Borrelien-IgG (CLIA)";"u";;;999,0;999,0;;20,0;;"Beipackzettel Euroimmun"
7088,0;"Borrelien-IgM (CLIA)";"Borrelien-IgM (CLIA)";"u";;;999,0;999,0;;;"negativ";
7097,0;"Salmonellen IgA (EIA";"Salmonellen IgA (EIA)";"u";;;999,0;999,0;;;"negativ";
7099,0;"Tuberkulose-Antigen";"Tuberkulose-Antigen 1";"u";;;999,0;999,0;;;"negativ";
7100,0;"Tuberkulose-Antigen2";"Tuberkulose-Antigen 2";"u";;;999,0;999,0;;;"negativ";
7101,0;"SEG-KONZ";"Segmentkernige Konz.";"u";14,0;;;0,1;2,6;9,2;;
7101,0;"SEG-KONZ";"Segmentkernige Konz.";"u";;3,0;;0,6;2,2;8,9;;
7101,0;"SEG-KONZ";"Segmentkernige Konz.";"u";;12,0;;0,9;2,0;9,8;;
7101,0;"SEG-KONZ";"Segmentkernige Konz.";"u";;;2,0;2,0;2,0;9,7;;
7101,0;"SEG-KONZ";"Segmentkernige Konz.";"u";;;16,0;16,0;1,9;8,4;;
7101,0;"SEG-KONZ";"Segmentkernige Konz.";"u";;;18,0;18,0;2,0;8,3;;
7101,0;"SEG-KONZ";"Segmentkernige Konz.";"u";;;999,0;999,0;1,7;7,7;;
7102,0;"BAS-KONZ";"Basophile Konz.";"u";;;999,0;999,0;0,0;0,1;;
7102,0;"BAS-KONZ";"Basophile Konz.";"u";;3,0;;0,6;0,0;0,1;;
7102,0;"BAS-KONZ";"Basophile Konz.";"u";;;18,0;18,0;0,0;0,1;;
7102,0;"BAS-KONZ";"Basophile Konz.";"u";;2,0;;0,5;0,0;0,1;;
7102,0;"BAS-KONZ";"Basophile Konz.";"u";;12,0;;0,9;0,0;0,1;;
7102,0;"BAS-KONZ";"Basophile Konz.";"u";;;2,0;2,0;0,0;0,1;;
7103,0;"EOS-KONZ";"Eosinophile Konz.";"u";;3,0;;0,6;0,0;0,9;;
7103,0;"EOS-KONZ";"Eosinophile Konz.";"u";;;999,0;999,0;0,0;0,4;;
7103,0;"EOS-KONZ";"Eosinophile Konz.";"u";;2,0;;0,5;0,1;1,0;;
7103,0;"EOS-KONZ";"Eosinophile Konz.";"u";;12,0;;0,9;;0,6;;
7103,0;"EOS-KONZ";"Eosinophile Konz.";"u";;;2,0;2,0;;0,5;;
7103,0;"EOS-KONZ";"Eosinophile Konz.";"u";;;16,0;16,0;0,0;0,6;;
7103,0;"EOS-KONZ";"Eosinophile Konz.";"u";;;18,0;18,0;0,0;0,5;;
7104,0;"MON-KONZ";"Monozyten Konz.";"u";;2,0;;0,5;0,4;1,7;;
7104,0;"MON-KONZ";"Monozyten Konz.";"u";;3,0;;0,6;0,2;1,8;;
7104,0;"MON-KONZ";"Monozyten Konz.";"u";;12,0;;0,9;0,2;1,7;;
7104,0;"MON-KONZ";"Monozyten Konz.";"u";;;2,0;2,0;0,3;1,3;;
7104,0;"MON-KONZ";"Monozyten Konz.";"u";;;16,0;16,0;0,3;1,1;;
7104,0;"MON-KONZ";"Monozyten Konz.";"u";;;18,0;18,0;0,3;1,0;;
7104,0;"MON-KONZ";"Monozyten Konz.";"u";;;999,0;999,0;0,2;0,9;;
7105,0;"LYM-KONZ";"Lymphozyten Konz.";"u";;2,0;;0,5;1,6;5,3;;
7105,0;"LYM-KONZ";"Lymphozyten Konz.";"u";;3,0;;0,6;1,2;7,5;;
7105,0;"LYM-KONZ";"Lymphozyten Konz.";"u";;12,0;;0,9;1,1;5,3;;
7105,0;"LYM-KONZ";"Lymphozyten Konz.";"u";;;2,0;2,0;1,2;4,4;;
7105,0;"LYM-KONZ";"Lymphozyten Konz.";"u";;;16,0;16,0;1,2;3,7;;
7105,0;"LYM-KONZ";"Lymphozyten Konz.";"u";;;18,0;18,0;1,2;3,4;;
7105,0;"LYM-KONZ";"Lymphozyten Konz.";"u";;;999,0;999,0;0,9;3,5;;
7111,0;"Calcium mmol/l";"Calcium";"u";30,0;;;0,3;1,8;2,8;;
7111,0;"Calcium mmol/l";"Calcium";"u";;;18,0;18,0;2,1;2,6;;
7111,0;"Calcium mmol/l";"Calcium";"u";;;999,0;999,0;2,2;2,7;;
9002,0;"Anti-FaktorVIII-IgG";"Anti-Faktor VIII-IgG";"u";;;999,0;999,0;;24,0;;
9003,0;"Bethesda-Assay";"Bethesda-Assay";"u";;;999,0;999,0;;;"negativ";
9004,0;"TG sensitiv";"Thyreoglobulin";"u";;;999,0;999,0;1,6;61,0;;
9005,0;"WF.TGSENS";"Wiederfindung %";"u";;;999,0;999,0;80,0;120,0;;
9010,0;"MEROPLA";"Meropenem nach Gabe";"u";;;999,0;999,0;8,0;16,0;;"mündl. Mitteilung Dr. Forster 05/17"
9011,0;"MEROPLB";"Meropenem";"u";;;999,0;999,0;8,0;;;
9016,0;"HEV IGG";"HEV-IgG (EIA)";"u";;;999,0;999,0;0,0;25,0;;
9017,0;"HEV IGM";"HEV-IgM (EIA)";"u";;;999,0;999,0;0,0;25,0;;
9018,0;"PNHCD58E";"CD58 auf Erythrozyten";"u";;;999,0;999,0;;;"normal";
9019,0;"PNHCD58R";"CD58 auf Retikulozyten";"u";;;999,0;999,0;;;"normal";
9020,0;"PNHCD59R";"CD59 auf Retikulozyten";"u";;;999,0;999,0;;;"normal";
9021,0;"PNHCD14M";"CD14 auf Monozyten";"u";;;999,0;999,0;;;"normal";
9022,0;"PNHFLAERM";"FLAER auf Monozyten";"u";;;999,0;999,0;;;"normal";
9023,0;"PNHCD16G";"CD16 auf Granulozyten";"u";;;999,0;999,0;;;"normal";
9024,0;"PNHCD24G";"CD24 auf Granulozyten";"u";;;999,0;999,0;;;"normal";
9025,0;"PNHFLAERG";"FLAER auf Granulozyten";"u";;;999,0;999,0;;;"normal";
9026,0;"3-HYDROX";"3-Hydroxybutyrat";"u";;;999,0;999,0;;300,0;;
9029,0;"FAKVIIIC";"Faktor VIII chromo.";"u";;;999,0;999,0;80,0;130,0;;
9031,0;"Ges. Apolipoprot. B";"Apolipoprotein B";"u";;;999,0;999,0;60,0;140,0;;
9032,0;"Ges. Apolipoprot. A1";"Apolipoprotein A1";"u";;;999,0;999,0;105,0;175,0;;
9072,0;"non HDL Cholesterin";"non HDL Cholesterin";"u";;;999,0;999,0;;130,0;;
9081,0;"CEFTAZA";"Ceftazidim nach Gabe";"u";;;999,0;999,0;64,0;;;
9082,0;"CEFTAZB";"Ceftazidim";"u";;;999,0;999,0;4,0;;;
9083,0;"PIPERAZA";"Piperazillin nach Gabe";"u";;;999,0;999,0;64,0;;;
9084,0;"PIPERAZB";"Piperazillin";"u";;;999,0;999,0;16,0;;;
9090,0;"LGL-ZELLEN";"LGL-Zellen";"u";;;999,0;999,0;;0,0;;
9091,0;"Pro-Lymphozyten";"Pro-Lymphozyten";"u";;;999,0;999,0;;0,0;;
9092,0;"Haarzellen";"Haarzellen";"u";;;999,0;999,0;;0,0;;
9093,0;"Sezaryzellen";"Sezaryzellen";"u";;;999,0;999,0;;0,0;;
9095,0;"Riesen-Thrombozyten";"Riesen-Thrombozyten";"u";;;999,0;999,0;;;"negativ";
9114,0;"Desmoglein 1";"Desmoglein 1 AK";"u";;;999,0;999,0;;;"- 1: 10";
9115,0;"Desmoglein 3 AK";"Desmoglein 3 AK";"u";;;999,0;999,0;;;"- 1: 10";
9116,0;"Bullös.Pemph. 180 AK";"Bullöses Pemphigoid 180 AK";"u";;;999,0;999,0;;;"- 1: 10";
9117,0;"Bullös.Pemph. 230 AK";"Bullöses Pemphigoid 230 AK";"u";;;999,0;999,0;;;"- 1: 10";
9119,0;"Aquaporin Antikörper";"Aquaporin Antikörper";"u";;;999,0;999,0;;;"negativ";
9120,0;"Aquap.Antikörper Liq";"Aquaporin Antikörper i.Liq.";"u";;;999,0;999,0;;;"negativ";
9121,0;"PhosphoLipase2 AK";"Ak g. Phospholipase-2";"u";;;999,0;999,0;;;"negativ";
9122,0;"MOG-Antikörper";"MOG-Antikörper";"u";;;999,0;999,0;;;"negativ";
9123,0;"MOG-Antikörper Liq.";"MOG-Antikörper i.Liq.";"u";;;999,0;999,0;;;"negativ";
9128,0;"Desmosomen AK";"Ak. g. Desmosomen";"u";;;999,0;999,0;;;"- 1: 10";
9129,0;"Epid. Basalmem. AK";"Ak g. epiderm. Basalmembran";"u";;;999,0;999,0;;;"- 1: 10";
9130,0;"hs TNI ng/L";"hsTNI";"u";;;999,0;999,0;;2,0;;
9133,0;"Mykoplasma-IgG";"Mykoplasma-IgG";"u";;;999,0;999,0;;21,0;;
9134,0;"Mkyoplasma-IgA";"Mkyoplasma-IgA";"u";;;999,0;999,0;;;"negativ";
9135,0;"Legionella P.-IgG";"Legionella P.-IgG";"u";;;999,0;999,0;;21,0;;
9136,0;"Legionella P.-IgM";"Legionella P.-IgM";"u";;;999,0;999,0;;;"negativ";
9137,0;"TNI-HS (A)";"Hochsens. Troponin (Abbott)";"u";;;999,0;999,0;0,0;0,0;;
9140,0;"Adeno_A";"Adenovirus IgA (EIA)";"u";;;999,0;999,0;;;"negativ";
9141,0;"Anti-FaktorVIII-IgG";"Anti-Faktor VIII-IgG";"u";;;999,0;999,0;;24,0;;
9142,0;"Mykoplasma-IgM";"Mykoplasma-IgM";"u";;;999,0;999,0;;;"negativ";
9143,0;"Bupropion";"Bupropion";"u";;;999,0;999,0;10,0;100,0;;"Hiemke et al., Consensus Guidelines …  Update 2017"
9144,0;"OH-Bupropion";"OH-Bupropion";"u";;;999,0;999,0;850,0;1500,0;;"Hiemke et al., Consensus Guidelines …  Update 2017"
9146,0;"C1-Esterase Inh quan";"C1-Esterase Inhibitor quantitativ";"u";;;999,0;999,0;21,0;39,0;;"Beipackzettel Siemens"
9147,0;"Protein S-Aktivität";"Protein S-Aktivität";"u";;;999,0;999,0;60,0;140,0;;
9147,0;"Protein S-Aktivität";"Protein S-Aktivität";"u";;3,0;;0,6;14,0;38,0;;
9147,0;"Protein S-Aktivität";"Protein S-Aktivität";"u";1,0;;;0,0;12,0;60,0;;
9150,0;"hs TNI";"hsTNI";"u";;;999,0;999,0;;0,0;;
9152,0;"Magnesium i.U./ 24h";"Magnesium i.U./ 24h";"u";;;999,0;999,0;4,0;5,0;;"Thomas 6. Auflage"
9155,0;"Magnesium";"Magnesium";"u";;;18,0;18,0;0,7;1,0;;
9155,0;"Magnesium";"Magnesium";"u";;;999,0;999,0;0,7;1,1;;
9156,0;"Harnsre./Crea-Quotie";"  Harnsre./Crea-Quotient";"u";;;1,0;1,0;;2,2;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9156,0;"Harnsre./Crea-Quotie";"  Harnsre./Crea-Quotient";"u";;;3,0;3,0;;1,9;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9156,0;"Harnsre./Crea-Quotie";"  Harnsre./Crea-Quotient";"u";;;5,0;5,0;;1,5;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9156,0;"Harnsre./Crea-Quotie";"  Harnsre./Crea-Quotient";"u";;;10,0;10,0;;0,9;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9156,0;"Harnsre./Crea-Quotie";"  Harnsre./Crea-Quotient";"u";;;999,0;999,0;;0,6;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9157,0;"Magnes./Crea-Quotie";"  Magnes./Crea-Quotient";"u";;;1,0;1,0;;0,5;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9157,0;"Magnes./Crea-Quotie";"  Magnes./Crea-Quotient";"u";;;3,0;3,0;;0,3;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9157,0;"Magnes./Crea-Quotie";"  Magnes./Crea-Quotient";"u";;;5,0;5,0;;0,3;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9157,0;"Magnes./Crea-Quotie";"  Magnes./Crea-Quotient";"u";;;10,0;10,0;;0,2;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9157,0;"Magnes./Crea-Quotie";"  Magnes./Crea-Quotient";"u";;;999,0;999,0;;0,1;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9158,0;"CA/CREA-Quotient";"  Calcium/Creatinin-Quotient";"u";;;1,0;1,0;;0,8;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9158,0;"CA/CREA-Quotient";"  Calcium/Creatinin-Quotient";"u";;;3,0;3,0;;0,5;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9158,0;"CA/CREA-Quotient";"  Calcium/Creatinin-Quotient";"u";;;5,0;5,0;;0,4;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9158,0;"CA/CREA-Quotient";"  Calcium/Creatinin-Quotient";"u";;;7,0;7,0;;0,3;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9158,0;"CA/CREA-Quotient";"  Calcium/Creatinin-Quotient";"u";;;999,0;999,0;;0,2;;"(Hoppe, Michalik, Mschr Kinderheilk 1996 bzw. Betriebsanweisung ""Hämaturie"", KiKL)"
9257,0;"hs TNI ng/L";"hsTNI";"u";;;999,0;999,0;;3,0;;
9311,0;"Alkohol";"Alkohol";"u";;;999,0;999,0;;0,1;;
9312,0;"Harnstoff";"Harnstoff";"u";;;999,0;999,0;17,0;43,0;;
9333,0;"TNIH-Plasma";"hsTNI im Plasma";"u";;;999,0;999,0;;2,0;;
9338,0;"SARS-CoV-2-IgA";"SARS-CoV-2-IgA";"u";;;999,0;999,0;;;"negativ";
9339,0;"SARS-CoV-2-IgG";"SARS-CoV-2-IgG (EIA)";"u";;;999,0;999,0;;1,1;;
9341,0;"SYPH-AK AU5800";"Syphilis-Antikörper";"u";;;999,0;999,0;;;"negativ";
9343,0;"Linezolid";"Linezolid";"u";;;999,0;999,0;8,0;;;
9360,0;"CORONAPCR";"Sars-Cov2-PCR Schnelltest";"u";;;999,0;999,0;;;"negativ";
9361,0;"SARS-CoV-2-IgG BB";"SARS-CoV-2-IgG BB";"u";;;999,0;999,0;;14,0;;
9363,0;"Borr.-Blot-IgG i.L.";"Borrelien-Blot-IgG im Liquor (Mikrogen):";"u";;;999,0;999,0;;;"negativ";
9364,0;"p100 Mikrogen Liquor";"p100-IgG im Liquor";"u";;;999,0;999,0;;;"negativ";
9365,0;"VlsE-Mix Mikrogen Li";"VlsE-IgG im Liquor";"u";;;999,0;999,0;;;"negativ";
9366,0;"p58 Mikrogen Liquor";"p58-IgG im Liquor";"u";;;999,0;999,0;;;"negativ";
9367,0;"p41 Mikrogen Liquor";"p41-IgG im Liquor";"u";;;999,0;999,0;;;"negativ";
9368,0;"p39 Mikrogen Liquor";"p39-IgG  im Liquor";"u";;;999,0;999,0;;;"negativ";
9369,0;"OspA Mikrogen Liquor";"OspA-IgG  im Liquor";"u";;;999,0;999,0;;;"negativ";
9370,0;"OspC Mikrogen Liquor";"OspC-IgG im Liquor";"u";;;999,0;999,0;;;"negativ";
9371,0;"p18 Mikrogen Liquor";"p18-IgG  im Liquor";"u";;;999,0;999,0;;;"negativ";
9372,0;"Borr.-Blot-IgM i.L";"Borrelien-Blot-IgM im Liquor (Mikrogen):";"u";;;999,0;999,0;;;"negativ";
9373,0;"p100 Mikrogen Liquor";"p100-IgM im Liquor";"u";;;999,0;999,0;;;"negativ";
9374,0;"VlsE-Mix";"VlsE-IgM im Liquor";"u";;;999,0;999,0;;;"negativ";
9375,0;"p58 Mikrogen Liquor";"p58-IgM im Liquor";"u";;;999,0;999,0;;;"negativ";
9376,0;"p41 Mikrogen Liquor";"p41-IgM im Liquor";"u";;;999,0;999,0;;;"negativ";
9377,0;"p39 Mikrogen Liquor";"p39-IgM im Liquor";"u";;;999,0;999,0;;;"negativ";
9378,0;"OspA Mikrogen Liquor";"OspA-IgM im Liquor";"u";;;999,0;999,0;;;"negativ";
9379,0;"OspC";"OspC-IgM im Liquor";"u";;;999,0;999,0;;;"negativ";
9380,0;"p18 Mikrogen Liquor";"p18-IgM im Liquor";"u";;;999,0;999,0;;;"negativ";
9387,0;"10-OH-Carbamazepin";"10-OH-Carbamazepin";"u";;;999,0;999,0;5,0;30,0;;"Arbeitsvorschrift CS bzw. Hiemke et al., AGNP-Guideline"
9388,0;"Oxcarbamazepin gesam";"Oxcarbamazepin gesamt";"u";;;999,0;999,0;10,0;35,0;;"Arbeitsvorschrift CS bzw. Hiemke et al., AGNP-Guideline"
9389,0;"MILNAZIPRAN";"Milnazipran";"u";;;999,0;999,0;100,0;150,0;;"Arbeitsvorschrift, Antidepressiva 2 XT, Chromsystems (Hiemke)"
9390,0;"LACOSAMID";"Lacosamid";"u";;;999,0;999,0;1,0;10,0;;"Arbeitsvorschrift, Antiepileptika, Chromsystems (Hiemke)"
9391,0;"PERPHENAZIN";"Perphenazin";"u";;;999,0;999,0;0,6;2,4;;"Arbeitsvorschrift, Neuroleptika 2 XT, Chromsystems (Hiemke)"
9392,0;"PREGABALIN";"Pregabalin";"u";;;999,0;999,0;2,0;5,0;;"Arbeitsvorschrift, Antiepileptika, Chromsystems (Hiemke)"
9393,0;"FLUPHENAZIN";"Fluphenazin";"u";;;999,0;999,0;1,0;10,0;;"Arbeitsvorschrift, Neuroleptika 2 XT, Chromsystems (Hiemke)"
9405,0;"NEFA";"Freie Fettsäuren";"m";;;999,0;999,0;0,1;0,6;;
9405,0;"NEFA";"Freie Fettsäuren";"w";;;999,0;999,0;0,1;0,1;;
9405,0;"NEFA";"Freie Fettsäuren";"u";;;999,0;999,0;0,1;0,6;;
9406,0;"INTRAOPPTH";"intraoperatives Parathormon";"u";;;16,0;16,0;;;;
9406,0;"INTRAOPPTH";"intraoperatives Parathormon";"u";;;999,0;999,0;1,2;8,8;;
9408,0;"PTH";"PTH im Plasma (Parathorm. int.)";"u";;;16,0;16,0;;;;
9408,0;"PTH";"PTH im Plasma (Parathorm. int.)";"u";;;999,0;999,0;1,2;8,8;;
9410,0;"sdLDL-Cholesterin";"sdLDL-Cholesterin";"u";;;999,0;999,0;12,6;51,7;;
9411,0;"nonHDL";"nonHDL";"u";;;999,0;999,0;;130,0;;
9413,0;"VITT";"Vakzin ind. throm. Thrombopenie";"u";;;999,0;999,0;;;"negativ";
9414,0;"Osmol. im Sammelurin";"Osmolalität im Sammelurin";"u";;;999,0;999,0;50,0;1200,0;;
9415,0;"SARS-COV-2-IgG CLIA";"SARS-COV-2-IgG (CLIA)";"u";;;999,0;999,0;;33,8;;
9416,0;"Mykoplasma IgG";"Mykoplasma IgG (CLIA)";"u";;;999,0;999,0;;10,0;;
9425,0;"Quantiferon-Test";"Quantiferon-Test";"u";;;999,0;999,0;;;"negativ";
9429,0;"Mykoplasma-IgM (CLI)";"Mykoplasma-IgM (CLIA)";"u";;;999,0;999,0;;;"negativ";
9430,0;"HEV IGG (CLIA)";"HEV IGG (CLIA)";"u";;;999,0;999,0;;0,3;;
9431,0;"HEV-IGM (CLIA)";"HEV-IGM (CLIA)";"u";;;999,0;999,0;;;"negativ";
9432,0;"Calprotectin (CLIA)";"Calprotectin im Stuhl (CLIA)";"u";;;999,0;999,0;;50,0;;
9434,0;"S100CLIA";"Protein S100 (CLIA)";"u";;;999,0;999,0;;0,1;;
9440,0;"Osmotische Lücke";"Osmotische Lücke";"u";;;999,0;999,0;;15,0;;
9447,0;"PEth";"PEth";"u";;;999,0;999,0;0,0;20,0;;"Beurteilungskriterien zur Fahreignungsdiagnostik, 4. Auflage"
9449,0;"Fib4-score";"Fib4-Score";"u";;;999,0;999,0;;1,3;;
9469,0;"FLK-K-AU";"freie Leichtketten-Kappa";"u";;;999,0;999,0;;20,4;;
9470,0;"FLK-L-AU";"freie Leichtketten-Lambda";"u";;;999,0;999,0;;27,7;;
9526,0;"Harnstoff (Serum) in";"Harnstoff (Serum) in g/l";"u";;;999,0;999,0;0,2;0,4;;
9527,0;"MPO(CLIA)";"Anti-MPO (CLIA)";"u";;;999,0;999,0;;10,0;;"Alex"
9528,0;"PR3(CLIA)";"Anti PR3 (CLIA)";"u";;;999,0;999,0;;10,0;;"Alex"
9529,0;"GBM(CLIA)";"Anti-GBM (CLIA)";"u";;;999,0;999,0;;19,0;;
9530,0;"ADTS13(CLIA)";"ADAMTS13-Aktivität (CLIA)";"u";;;999,0;999,0;50,0;130,0;;
9531,0;"HIT-Antikörper (CLIA";"HIT-Antikörper (CLIA)";"u";;;999,0;999,0;;1,0;;"Beipackzettel vom Hersteller"
9532,0;"KappaFLC/LambdaFLC";"KappaFLC/LambdaFLC";"u";;;999,0;999,0;0,2;1,8;;
9533,0;"Bilirubin in µmol/l";"Bilirubin gesamt (Serum) in µmol/l";"u";;;60,0;60,0;5,1;20,5;;
9533,0;"Bilirubin in µmol/l";"Bilirubin gesamt (Serum) in µmol/l";"u";;;999,0;999,0;5,1;20,5;;
9533,0;"Bilirubin in µmol/l";"Bilirubin gesamt (Serum) in µmol/l";"u";1,0;;;0,0;23,9;148,8;;
9533,0;"Bilirubin in µmol/l";"Bilirubin gesamt (Serum) in µmol/l";"u";2,0;;;0,0;58,2;196,7;;
9533,0;"Bilirubin in µmol/l";"Bilirubin gesamt (Serum) in µmol/l";"u";5,0;;;0,1;25,7;205,2;;
9533,0;"Bilirubin in µmol/l";"Bilirubin gesamt (Serum) in µmol/l";"u";7,0;;;0,1;;153,9;;
9533,0;"Bilirubin in µmol/l";"Bilirubin gesamt (Serum) in µmol/l";"u";;;18,0;18,0;;20,5;;
9543,0;"Faktor VIII chromog.";"Faktor VIII chromogen";"u";1,0;;;0,0;50,0;178,0;;"Lentze 2007"
9543,0;"Faktor VIII chromog.";"Faktor VIII chromogen";"u";5,0;;;0,1;50,0;154,0;;"Lentze 2007"
9543,0;"Faktor VIII chromog.";"Faktor VIII chromogen";"u";30,0;;;0,3;50,0;157,0;;"Lentze 2007"
9543,0;"Faktor VIII chromog.";"Faktor VIII chromogen";"u";;3,0;;0,6;50,0;125,0;;"Lentze 2007"
9543,0;"Faktor VIII chromog.";"Faktor VIII chromogen";"u";;6,0;;0,9;50,0;109,0;;"Lentze 2007"
9543,0;"Faktor VIII chromog.";"Faktor VIII chromogen";"u";;;999,0;999,0;70,0;180,0;;"Lentze 2007"
9544,0;"Faktor VIII chromog.";"Faktor VIII chromogen bovin";"u";1,0;;;0,0;50,0;178,0;;"Lentze 2007"
